#{"t_start": 1778020685.626938, "env_id": "letter-env"}
r,l,t
100.0,17,28103.718719
100.0,19,28105.808188
100.0,17,28107.541762
100.0,25,28109.987433
100.0,17,28111.66214
100.0,19,28113.735836
100.0,19,28115.795228
100.0,19,28117.834632
100.0,21,28119.924343
100.0,21,28122.01916
100.0,19,28124.059142
100.0,17,28125.825739
-40.0,13,28127.016968
120.0,21,28129.305747
-70.0,5,28129.723354
120.0,23,28132.149686
100.0,17,28133.917914
100.0,19,28135.872074
-70.0,7,28136.319417
120.0,17,28138.360551
100.0,17,28140.05452
-60.0,33,28143.386019
120.0,19,28145.409367
100.0,57,28151.070453
-40.0,15,28152.763749
120.0,84,28161.313378
100.0,17,28162.966636
100.0,17,28164.68034
100.0,19,28166.680063
-70.0,3,28167.002544
120.0,17,28168.754568
-40.0,13,28169.992011
-40.0,10,28171.180127
120.0,23,28173.629302
100.0,19,28175.384242
100.0,17,28177.341084
100.0,25,28179.802812
100.0,19,28181.819752
-70.0,7,28182.261303
120.0,17,28184.251716
100.0,27,28186.766537
100.0,17,28188.773083
100.0,23,28190.81907
100.0,17,28192.838811
100.0,19,28194.593255
100.0,22,28196.996398
100.0,17,28198.70738
100.0,17,28200.367042
100.0,17,28202.325157
100.0,19,28204.05817
100.0,17,28205.909263
100.0,19,28207.685836
100.0,19,28209.633255
100.0,17,28211.287402
100.0,17,28213.360809
100.0,19,28215.187299
100.0,19,28217.155382
100.0,19,28219.165739
100.0,23,28221.54882
100.0,19,28223.283796
100.0,19,28225.252904
100.0,17,28226.972414
100.0,19,28229.108732
100.0,17,28230.735534
100.0,17,28232.729033
-60.0,10,28233.689426
120.0,21,28235.61537
100.0,25,28238.465109
100.0,19,28240.163098
100.0,21,28242.482232
100.0,19,28244.143796
100.0,17,28246.154599
100.0,21,28248.147349
100.0,21,28250.284323
100.0,21,28252.350594
100.0,23,28254.658198
100.0,19,28256.598705
-60.0,10,28257.538498
120.0,17,28259.504044
-40.0,13,28260.761
120.0,19,28262.781422
100.0,17,28264.563354
100.0,21,28266.611184
100.0,17,28268.323058
100.0,19,28270.448332
100.0,23,28272.90438
100.0,19,28274.88974
100.0,22,28276.956333
100.0,19,28278.943287
100.0,17,28280.606249
100.0,24,28282.974304
100.0,17,28284.707513
100.0,19,28286.763768
100.0,17,28288.366379
-40.0,18,28290.347294
120.0,21,28292.472426
100.0,43,28296.948461
100.0,23,28299.341154
100.0,27,28301.794638
100.0,21,28304.044237
100.0,17,28305.721652
100.0,17,28307.526023
-70.0,5,28307.904477
120.0,21,28310.236494
100.0,18,28312.011657
100.0,19,28314.016484
100.0,17,28315.673322
-40.0,15,28317.270203
120.0,22,28319.307963
100.0,19,28321.323219
100.0,19,28323.327402
100.0,21,28325.377084
100.0,17,28327.092882
100.0,19,28329.144899
100.0,19,28331.142826
100.0,17,28332.890709
100.0,23,28335.257913
100.0,17,28336.975546
100.0,19,28339.003071
100.0,21,28341.06285
100.0,17,28342.730145
100.0,17,28344.759208
100.0,21,28346.709393
100.0,17,28348.420601
-40.0,27,28351.315336
120.0,23,28353.686731
100.0,17,28355.421273
100.0,17,28357.110352
100.0,21,28359.301511
100.0,18,28361.281963
100.0,23,28363.645012
100.0,17,28365.270952
100.0,19,28367.384948
100.0,19,28369.088405
100.0,25,28371.836749
100.0,19,28373.635774
100.0,19,28375.555462
100.0,21,28377.572762
100.0,17,28379.648854
100.0,21,28381.753798
100.0,17,28383.476183
100.0,17,28385.206843
100.0,19,28387.261868
100.0,21,28389.36396
100.0,20,28391.395581
100.0,19,28393.452722
100.0,19,28395.447697
100.0,19,28397.558755
100.0,19,28399.31827
-70.0,7,28400.140897
120.0,19,28402.208411
100.0,17,28403.97397
100.0,21,28406.057863
100.0,17,28408.139206
-40.0,18,28409.733298
120.0,21,28411.835741
100.0,19,28413.730536
100.0,21,28415.79605
100.0,21,28418.131754
100.0,21,28420.189209
100.0,17,28421.937207
100.0,17,28423.751143
100.0,19,28425.882054
100.0,19,28428.081417
100.0,21,28430.098365
100.0,19,28432.120411
100.0,17,28433.881909
100.0,19,28435.911998
100.0,17,28437.669694
100.0,21,28439.701635
100.0,67,28446.818592
100.0,19,28448.820668
100.0,25,28451.258024
-70.0,7,28452.003476
120.0,41,28456.127462
-70.0,17,28457.787516
120.0,19,28459.830483
-60.0,12,28461.046466
-50.0,5,28461.453238
120.0,19,28463.394087
100.0,19,28465.357413
-70.0,3,28465.71115
120.0,25,28468.066154
100.0,19,28470.12047
100.0,17,28471.814482
100.0,23,28474.170362
100.0,17,28475.883942
100.0,21,28477.89495
100.0,17,28479.573279
100.0,19,28481.677932
100.0,21,28483.774298
-40.0,24,28486.158494
120.0,17,28488.158435
100.0,22,28490.220959
100.0,17,28491.931578
100.0,17,28493.994455
100.0,22,28496.187051
100.0,19,28498.239615
100.0,17,28499.947349
100.0,19,28502.029677
100.0,17,28503.737561
100.0,32,28507.034773
100.0,17,28508.784094
-40.0,36,28512.492472
120.0,17,28514.425295
100.0,19,28516.257872
100.0,17,28518.205247
100.0,19,28519.971757
100.0,17,28522.06468
100.0,25,28524.517566
100.0,23,28526.862213
-40.0,28,28529.609518
120.0,24,28532.120415
100.0,21,28534.218325
100.0,17,28535.971917
100.0,23,28538.329837
100.0,22,28540.389989
100.0,19,28542.478693
100.0,19,28544.420887
100.0,17,28546.164572
100.0,19,28548.185258
100.0,17,28549.786058
100.0,17,28551.490644
100.0,42,28555.871484
100.0,21,28558.033873
100.0,27,28560.712089
100.0,17,28562.397787
100.0,41,28566.572591
100.0,35,28570.198269
100.0,38,28574.193751
100.0,17,28576.044487
100.0,34,28579.397105
100.0,46,28584.436588
100.0,28,28587.19426
100.0,17,28588.862223
100.0,47,28593.893092
100.0,17,28595.586132
100.0,21,28597.679006
100.0,38,28601.579205
100.0,32,28604.933642
100.0,25,28607.421421
100.0,50,28612.680727
100.0,26,28615.200108
100.0,27,28618.175051
100.0,19,28620.172702
100.0,27,28622.816374
-70.0,5,28623.512225
120.0,17,28625.296683
100.0,17,28626.988585
100.0,49,28631.964071
100.0,19,28634.005471
100.0,33,28637.261543
-70.0,3,28637.644824
120.0,17,28639.335518
100.0,17,28641.40881
100.0,23,28649.624519
100.0,22,28651.943455
-40.0,22,28653.978109
120.0,39,28658.096004
-70.0,13,28659.311042
120.0,46,28664.149156
100.0,25,28666.612256
100.0,21,28668.616116
100.0,17,28670.575997
100.0,21,28672.641355
100.0,17,28674.340493
100.0,23,28676.625092
-70.0,20,28678.690436
120.0,31,28681.852592
100.0,17,28683.584151
100.0,19,28685.565558
100.0,19,28687.307314
100.0,17,28689.293218
100.0,28,28691.992706
100.0,72,28699.378422
100.0,25,28701.816724
100.0,19,28703.899465
-70.0,3,28703.94244
120.0,19,28705.959963
100.0,19,28707.957334
100.0,19,28710.043709
100.0,23,28712.163246
100.0,17,28714.112427
100.0,21,28716.20777
-40.0,13,28717.43808
120.0,21,28719.413276
100.0,17,28721.419852
100.0,17,28723.238674
100.0,17,28724.914479
100.0,21,28727.019155
100.0,19,28729.046041
100.0,19,28731.076713
100.0,19,28733.094233
100.0,17,28734.809443
100.0,20,28736.809143
100.0,17,28738.56732
100.0,19,28740.616185
100.0,17,28742.271675
100.0,21,28744.32218
100.0,21,28746.739351
100.0,19,28748.488359
100.0,18,28750.396681
100.0,17,28752.130751
100.0,21,28754.127699
-40.0,13,28755.711361
120.0,18,28757.443138
100.0,19,28759.517189
100.0,21,28761.575608
100.0,17,28763.328076
100.0,19,28765.304468
100.0,23,28767.639657
100.0,19,28769.759282
100.0,25,28772.078797
100.0,21,28774.230161
100.0,17,28775.977316
100.0,17,28778.011189
100.0,17,28779.784768
100.0,51,28785.025962
100.0,32,28788.273777
100.0,31,28791.208469
100.0,19,28793.308598
100.0,21,28795.39292
-70.0,5,28796.10449
120.0,21,28798.21764
100.0,22,28800.375162
100.0,19,28802.313103
-40.0,15,28803.925705
120.0,17,28805.680364
100.0,17,28807.454972
100.0,17,28809.336707
100.0,21,28811.470622
100.0,21,28813.468044
100.0,21,28815.5888
100.0,23,28818.041996
100.0,17,28819.755721
100.0,19,28821.850382
100.0,21,28823.909644
-60.0,12,28825.151589
120.0,19,28827.211944
100.0,17,28828.90973
100.0,17,28830.980074
100.0,19,28832.741401
100.0,19,28834.778669
100.0,19,28836.798653
100.0,19,28838.854935
100.0,19,28840.523766
100.0,17,28842.54581
100.0,19,28844.211506
100.0,21,28846.603191
100.0,20,28848.697344
100.0,21,28850.78206
100.0,21,28852.780802
100.0,19,28854.870522
100.0,18,28856.571704
100.0,19,28858.5852
100.0,17,28860.376221
100.0,17,28862.349802
-70.0,7,28862.849616
-20.0,15,28864.331388
120.0,17,28866.158576
100.0,17,28868.20471
100.0,19,28869.916266
100.0,17,28871.866967
100.0,17,28873.632271
100.0,19,28875.579079
100.0,19,28877.362872
100.0,19,28879.442103
100.0,21,28881.540843
100.0,19,28883.57885
100.0,17,28885.3263
100.0,19,28887.392373
100.0,19,28889.388352
100.0,19,28891.426903
100.0,17,28893.09516
100.0,21,28895.055017
100.0,23,28897.386021
100.0,19,28899.295831
100.0,17,28901.013673
100.0,17,28902.707722
100.0,27,28905.561706
-70.0,3,28905.919099
120.0,19,28907.741783
100.0,19,28909.67697
100.0,17,28911.432903
100.0,17,28913.386746
100.0,19,28915.08772
100.0,17,28917.121541
100.0,21,28919.217908
100.0,17,28920.897765
100.0,20,28922.957312
100.0,17,28924.590378
100.0,19,28926.555464
100.0,19,28928.570334
100.0,23,28930.917016
100.0,19,28932.678885
100.0,17,28934.718937
100.0,17,28936.429979
100.0,17,28938.063144
100.0,21,28940.128658
100.0,19,28942.171673
100.0,17,28943.805379
100.0,23,28946.227022
-60.0,12,28947.397181
120.0,17,28949.091401
100.0,25,28951.821967
100.0,17,28953.586701
100.0,17,28955.283941
100.0,17,28956.941724
-60.0,10,28958.037319
120.0,17,28959.697869
100.0,25,28962.126933
-40.0,15,28963.723112
120.0,17,28965.288047
-60.0,10,28966.364954
120.0,17,28968.153786
100.0,17,28969.863543
100.0,19,28971.924243
100.0,19,28973.929208
-40.0,18,28975.484388
120.0,17,28977.455506
100.0,21,28979.525597
100.0,25,28982.025271
100.0,22,28984.273404
-70.0,5,28984.701612
120.0,17,28986.456586
100.0,19,28988.514573
100.0,17,28990.121052
-70.0,3,28990.428117
120.0,19,28992.421218
100.0,19,28994.201815
100.0,19,28996.152025
100.0,19,28998.164062
100.0,17,28999.930088
100.0,17,29001.672112
100.0,17,29003.688795
100.0,17,29005.377397
100.0,19,29007.400682
100.0,23,29009.584757
100.0,21,29012.035608
100.0,17,29013.752295
100.0,20,29015.764473
100.0,19,29017.84064
100.0,23,29019.955711
100.0,17,29022.039754
100.0,17,29023.87885
-40.0,28,29026.890724
120.0,19,29028.927669
100.0,19,29030.706304
100.0,19,29032.681936
100.0,23,29035.110116
-60.0,22,29037.230093
120.0,23,29039.65102
100.0,31,29042.882239
-60.0,16,29044.591447
120.0,25,29046.9922
100.0,19,29048.872295
100.0,17,29050.675255
100.0,17,29052.325733
100.0,70,29059.421283
100.0,17,29061.149189
100.0,67,29067.879019
-70.0,37,29071.652622
120.0,46,29076.370244
-70.0,34,29079.860141
120.0,17,29081.530729
-70.0,7,29082.333507
120.0,19,29084.395703
100.0,25,29086.896606
100.0,19,29088.981749
-40.0,16,29090.627901
120.0,17,29092.369159
100.0,17,29094.082929
100.0,19,29096.030046
100.0,19,29098.166659
100.0,43,29102.455837
-70.0,19,29104.183264
120.0,21,29106.488511
100.0,17,29108.144614
100.0,30,29111.163137
100.0,23,29113.562056
100.0,19,29115.605203
100.0,21,29117.619231
100.0,35,29121.206495
-70.0,18,29122.81888
120.0,29,29125.944565
100.0,39,29129.806178
100.0,17,29131.759992
100.0,17,29133.478798
100.0,21,29135.53679
100.0,21,29137.521678
100.0,17,29139.520513
100.0,29,29142.383166
-70.0,9,29143.154341
120.0,19,29145.211589
-70.0,25,29147.723552
120.0,23,29150.168239
100.0,17,29151.895752
100.0,21,29154.005022
100.0,21,29156.397491
100.0,17,29158.194978
100.0,40,29162.235433
100.0,19,29164.269866
100.0,25,29166.609715
100.0,17,29168.372129
100.0,19,29170.379754
100.0,19,29172.418837
100.0,40,29176.54755
100.0,19,29178.209409
100.0,17,29180.240226
100.0,25,29182.69883
100.0,36,29186.328211
100.0,19,29188.316675
100.0,19,29190.008075
100.0,17,29192.045405
100.0,19,29193.690417
100.0,17,29195.711547
100.0,19,29197.390434
100.0,19,29199.438929
100.0,32,29202.694423
100.0,26,29205.416731
100.0,19,29207.239545
100.0,19,29209.266222
100.0,21,29211.266111
100.0,17,29213.294937
100.0,29,29216.135639
100.0,17,29217.887359
100.0,17,29219.546092
100.0,17,29221.475671
100.0,17,29223.104656
100.0,19,29225.157996
100.0,17,29226.755823
100.0,19,29228.79512
100.0,19,29230.56024
100.0,19,29232.579325
100.0,21,29234.592736
100.0,17,29236.543875
100.0,17,29238.359971
100.0,19,29240.37532
100.0,19,29242.069465
100.0,38,29246.086432
-60.0,10,29246.889048
120.0,19,29248.81824
100.0,17,29250.462312
100.0,17,29252.473971
100.0,57,29258.278166
-40.0,28,29261.009778
120.0,17,29262.666645
-60.0,10,29263.811834
120.0,17,29265.52482
100.0,21,29267.631052
100.0,17,29269.223295
100.0,40,29273.245302
-60.0,11,29274.391779
120.0,19,29276.436125
100.0,32,29279.620718
100.0,21,29281.690028
100.0,19,29283.83821
100.0,17,29285.481171
100.0,17,29287.147234
100.0,27,29289.892949
100.0,19,29291.926583
100.0,21,29294.019632
100.0,17,29295.801547
100.0,19,29297.93422
100.0,31,29301.173945
100.0,22,29303.222122
100.0,17,29305.191478
100.0,17,29306.923216
100.0,19,29308.950767
100.0,17,29310.688694
100.0,23,29312.997693
-70.0,7,29313.467295
120.0,17,29315.526882
-70.0,5,29315.934072
120.0,21,29318.030416
100.0,17,29319.651353
100.0,19,29321.599135
-40.0,31,29324.842028
120.0,17,29326.530899
100.0,19,29328.594781
-70.0,3,29328.944344
120.0,17,29330.620802
100.0,19,29332.664277
100.0,17,29334.344705
100.0,17,29335.941286
100.0,19,29337.967498
100.0,17,29339.52157
100.0,17,29341.222773
100.0,19,29343.329161
100.0,21,29345.373256
100.0,19,29347.432334
100.0,17,29349.081574
100.0,21,29351.344396
100.0,23,29353.423103
100.0,20,29355.341817
-60.0,10,29356.539096
120.0,23,29358.951175
100.0,19,29360.721657
100.0,19,29362.697411
-40.0,19,29364.745114
120.0,19,29366.753311
100.0,27,29369.283831
100.0,26,29372.119288
100.0,17,29373.844186
100.0,19,29375.867659
-40.0,15,29377.453653
120.0,27,29379.948001
100.0,19,29382.048153
100.0,17,29383.693431
100.0,19,29385.765239
100.0,17,29387.510003
100.0,19,29389.531783
100.0,17,29391.253583
100.0,17,29393.178873
100.0,21,29395.194277
100.0,21,29397.358924
100.0,19,29399.400389
100.0,17,29401.082602
-60.0,16,29402.699718
120.0,17,29404.353095
100.0,35,29407.951439
100.0,19,29409.938542
100.0,30,29412.759129
100.0,25,29415.454049
100.0,17,29417.172684
100.0,21,29419.255344
100.0,21,29421.299335
100.0,21,29423.570818
100.0,19,29425.3016
100.0,17,29427.299655
100.0,19,29428.982888
100.0,21,29431.322378
100.0,17,29433.064151
100.0,19,29435.073899
100.0,19,29436.796584
-40.0,15,29438.249809
120.0,24,29440.577545
100.0,17,29442.28588
100.0,19,29444.210387
100.0,19,29446.278646
100.0,17,29448.027092
100.0,19,29450.080072
100.0,19,29452.132788
100.0,17,29453.835355
-40.0,41,29457.977728
120.0,19,29460.014417
100.0,17,29461.68071
100.0,17,29463.456547
100.0,21,29465.704797
100.0,39,29469.410205
100.0,17,29471.409426
100.0,19,29473.151317
100.0,17,29475.126165
100.0,19,29477.023501
100.0,19,29479.01299
100.0,21,29481.039103
100.0,19,29483.117177
100.0,19,29485.176166
100.0,23,29487.551503
100.0,17,29489.332772
100.0,19,29491.360296
100.0,19,29493.114719
100.0,19,29495.199842
100.0,18,29497.241497
100.0,17,29498.945158
100.0,17,29500.567098
100.0,21,29502.605436
100.0,19,29504.674063
100.0,19,29506.692254
100.0,25,29509.208565
100.0,17,29510.949754
100.0,19,29512.932848
100.0,21,29515.034769
100.0,17,29517.058023
100.0,19,29518.836045
100.0,19,29520.88705
100.0,21,29522.852711
100.0,19,29524.852485
100.0,21,29526.948838
100.0,19,29528.962485
100.0,19,29530.902764
100.0,17,29532.603299
100.0,23,29534.953296
100.0,19,29537.116032
100.0,19,29538.843407
100.0,17,29540.748428
100.0,17,29542.455491
100.0,19,29544.507496
100.0,17,29546.132916
100.0,17,29547.902547
100.0,17,29549.530797
100.0,21,29551.849929
-40.0,13,29552.97102
120.0,17,29554.706445
-40.0,16,29556.423701
120.0,17,29558.103375
100.0,21,29560.440604
100.0,17,29562.167803
100.0,19,29564.250292
100.0,17,29565.980299
100.0,17,29567.673671
100.0,19,29569.690182
100.0,19,29571.694449
100.0,29,29574.699162
-70.0,7,29575.385968
120.0,21,29577.450023
100.0,19,29579.481549
100.0,17,29581.152937
100.0,17,29582.894568
100.0,19,29584.880014
100.0,49,29589.798396
100.0,17,29591.480273
100.0,21,29593.876202
100.0,17,29595.642113
100.0,31,29598.949543
100.0,27,29601.505498
100.0,19,29603.496893
100.0,17,29605.244163
100.0,17,29607.279321
100.0,19,29608.971574
100.0,21,29611.291478
100.0,22,29613.441481
100.0,23,29615.787922
100.0,18,29617.365607
100.0,23,29619.753744
100.0,30,29623.036273
100.0,25,29625.591207
100.0,17,29627.393892
100.0,43,29631.821998
100.0,19,29633.817906
100.0,19,29635.573418
100.0,17,29637.576396
100.0,19,29639.355568
100.0,23,29641.819629
100.0,19,29643.659954
100.0,21,29645.833607
100.0,19,29647.933692
100.0,19,29649.896577
100.0,19,29651.567157
-60.0,12,29652.812639
120.0,29,29655.930603
100.0,19,29657.648608
100.0,19,29659.721993
100.0,31,29662.902309
100.0,19,29664.921951
100.0,17,29666.533963
100.0,42,29670.76258
100.0,22,29673.131705
100.0,28,29676.03416
100.0,21,29677.994988
100.0,19,29679.993613
-40.0,16,29681.645982
120.0,19,29683.626486
100.0,21,29685.876332
100.0,17,29687.568884
100.0,17,29689.280518
100.0,19,29691.245739
100.0,17,29692.973163
100.0,17,29694.986808
100.0,19,29696.675502
100.0,19,29698.699138
100.0,17,29700.460125
100.0,19,29702.441333
-40.0,17,29704.063896
120.0,17,29706.13273
100.0,21,29708.16101
100.0,22,29710.222045
100.0,17,29712.30335
100.0,17,29713.971632
100.0,19,29715.990902
100.0,19,29717.781809
100.0,19,29719.851672
100.0,23,29722.243478
100.0,19,29724.153042
100.0,24,29726.670398
100.0,17,29728.384776
-60.0,17,29729.846447
120.0,21,29731.899313
100.0,20,29733.94548
100.0,17,29735.909427
100.0,17,29737.621766
100.0,19,29739.712553
100.0,21,29741.787244
100.0,19,29743.728548
100.0,19,29745.483491
100.0,17,29747.419789
100.0,19,29749.179675
100.0,21,29751.491277
100.0,17,29753.214415
100.0,17,29754.888175
100.0,23,29757.171161
100.0,17,29758.869423
100.0,23,29761.259408
100.0,17,29762.925863
100.0,17,29764.664655
100.0,25,29767.44133
100.0,21,29769.474201
100.0,19,29771.546428
100.0,21,29773.709793
100.0,17,29775.427343
100.0,19,29777.442619
100.0,21,29779.570763
100.0,27,29782.446749
100.0,17,29784.189058
-60.0,10,29785.288876
120.0,19,29787.147971
100.0,23,29789.564874
100.0,21,29791.520928
100.0,26,29794.417559
100.0,19,29796.453386
100.0,19,29798.278597
100.0,23,29800.736941
100.0,19,29802.696172
100.0,35,29806.370413
-40.0,23,29808.396534
120.0,33,29812.003018
